x0,x1,x2,fitness-5,fitness-4.5,fitness-4,fitness-3.5,fitness-3,fitness-2.5,fitness-2,fitness-1.5,fitness-1,fitness-0.5,fitness0,fitness0.5,fitness1,fitness1.5,fitness2,fitness2.5,fitness3,fitness3.5,fitness4,fitness4.5,fitness5
-5,-3,3,-1597.201,-1592.268,-1591.815,-1593.325,-1598.856,-1605.56,-1616.279,-1628.083,-1639.679,-1649.942,-1658.958,-1669.105,-1675.021,-1680.962,-1680.083,-1677.044,-1673.007,-1669.214,-1664.324,-1652.887,-1645.038
-5,-3,3.5,-1603.463,-1599.529,-1599.286,-1600.701,-1605.348,-1610.989,-1619.921,-1629.756,-1639.465,-1648.097,-1655.729,-1664.244,-1669.305,-1674.327,-1673.74,-1671.334,-1668.069,-1664.927,-1660.837,-1651.44,-1644.934
-5,-3,4,-1613.651,-1610.635,-1610.581,-1611.672,-1615.094,-1619.097,-1625.582,-1632.69,-1639.664,-1645.79,-1651.2,-1657.452,-1661.1,-1664.924,-1664.443,-1662.725,-1660.547,-1658.677,-1656.226,-1649.65,-1645.515
-5,-3,4.5,-1626.965,-1624.661,-1624.649,-1625.149,-1627.013,-1628.884,-1632.389,-1636.156,-1639.718,-1642.63,-1645.136,-1648.601,-1650.354,-1652.705,-1652.096,-1651.014,-1650.073,-1649.85,-1649.564,-1646.273,-1645.156
-5,-3,5,-1641.996,-1640.041,-1639.821,-1639.453,-1639.474,-1638.839,-1638.984,-1638.981,-1638.651,-1637.835,-1636.922,-1637.185,-1636.624,-1637.21,-1636.154,-1635.482,-1635.669,-1637.117,-1639.091,-1639.087,-1641.106
-5,-2.5,-5,-1878.391,-1661.534,-1578.141,-1485.125,-1498.589,-1500.437,-1383.263,-1320.325,-1116.673,-1337.397,-1422.69,-1518.522,-1507.781,-1513.262,-1624.285,-1678.857,-1851.933,-1684.09,-1663.388,-1618.54,-1697.212
-5,-2.5,-4.5,-1978.959,-1762.933,-1680.071,-1587.552,-1601.34,-1603.454,-1487.24,-1425.467,-1224.653,-1444.509,-1529.232,-1624.749,-1614.485,-1623.385,-1722.252,-1762.972,-1901.842,-1768.153,-1772.075,-1735.12,-1811.943
-5,-2.5,-4,-1991.404,-1776.014,-1693.536,-1601.49,-1615.593,-1618.031,-1503.75,-1444.557,-1250.249,-1468.758,-1553.356,-1649.519,-1642.859,-1661.08,-1744.2,-1772.24,-1876.016,-1800.163,-1838.358,-1817.667,-1896.895
-5,-2.5,-3.5,-2226.42,-2012.527,-1930.935,-1839.643,-1853.731,-1855.533,-1743.148,-1685.889,-1500.121,-1707.469,-1780.603,-1862.156,-1842.807,-1851.131,-1886.196,-1875.746,-1922.704,-1883.03,-1926.939,-1903.806,-1970.202
-5,-2.5,-3,-2148.032,-1934.905,-1853.615,-1763.075,-1776.967,-1778.163,-1671.592,-1621.232,-1457.125,-1648.019,-1709.168,-1777.439,-1755.254,-1766.332,-1770.091,-1747.977,-1771.542,-1771.99,-1825.053,-1807.586,-1866.346
-5,-2.5,-2.5,-2137.371,-1926.037,-1845.536,-1756.688,-1769.839,-1769.33,-1673.511,-1634.15,-1504.958,-1662.395,-1702.945,-1751.797,-1728.255,-1741.203,-1725.224,-1701.589,-1715.179,-1738.547,-1794.055,-1782.613,-1836.054
-5,-2.5,-2,-2199.14,-1989.919,-1908.429,-1819.38,-1825.3,-1814.407,-1727.83,-1692.41,-1595.081,-1690.529,-1696.004,-1715.969,-1685.281,-1691.173,-1660.608,-1633.547,-1637.253,-1663.947,-1711.489,-1699.252,-1742.21
-5,-2.5,-1.5,-2294.918,-2086.783,-1998.96,-1904.792,-1892.472,-1861.453,-1784.161,-1749.03,-1679.726,-1717.96,-1702.627,-1709.142,-1682.539,-1689.015,-1658.992,-1636.472,-1638.905,-1667.04,-1709.685,-1700.557,-1738.128
-5,-2.5,-1,-2302.675,-2097.329,-2000.203,-1902.142,-1870.929,-1826.81,-1768.842,-1741.885,-1699.422,-1707.233,-1688.38,-1692.678,-1673.633,-1681.866,-1656.359,-1638.389,-1640.22,-1665.895,-1702.182,-1694.354,-1725.738
-5,-2.5,-0.5,-2083.977,-1913.038,-1835.57,-1765.85,-1746.59,-1720.079,-1697.141,-1690.523,-1674.326,-1675.53,-1662.801,-1669.749,-1658.042,-1667.481,-1646.711,-1631.899,-1632.388,-1653.173,-1681.792,-1673.099,-1696.995
-5,-2.5,0,-1905.594,-1785.724,-1734.329,-1691.539,-1681.609,-1666.754,-1661.559,-1663.553,-1658.988,-1657.583,-1648.665,-1655.983,-1648.064,-1656.536,-1638.808,-1625.371,-1623.599,-1638.375,-1658.892,-1648.009,-1663.96
-5,-2.5,0.5,-1714.537,-1658.263,-1641.03,-1626.268,-1629.275,-1626.706,-1633.477,-1642.154,-1645.378,-1645.879,-1641.47,-1649.825,-1645.244,-1653.068,-1638.307,-1626.199,-1622.695,-1632.212,-1645.763,-1632.939,-1642.006
-5,-2.5,1,-1656.428,-1629.069,-1622.544,-1616.369,-1621.453,-1622.672,-1633.143,-1644.309,-1651.609,-1654.847,-1654.744,-1664.767,-1663.879,-1672.379,-1661.657,-1652.343,-1649.266,-1656.286,-1666.101,-1653.94,-1659.649
-5,-2.5,1.5,-1613.631,-1603.097,-1603.413,-1602.89,-1609.915,-1614.099,-1626.483,-1639.11,-1648.82,-1654.377,-1657.296,-1668.026,-1669.37,-1677.584,-1669.408,-1661.552,-1657.923,-1661.866,-1667.539,-1654.842,-1656.559
-5,-2.5,2,-1591.547,-1590.034,-1594.527,-1597.781,-1606.452,-1613.022,-1626.595,-1640.324,-1651.834,-1659.619,-1665.205,-1676.775,-1680.281,-1688.713,-1683.283,-1677.509,-1674.52,-1677.136,-1680.725,-1669.059,-1669.037
-5,-2.5,2.5,-1578.469,-1581.185,-1587.601,-1592.699,-1601.799,-1609.255,-1622.508,-1635.875,-1647.49,-1655.887,-1662.369,-1673.384,-1677.488,-1685.082,-1680.928,-1675.924,-1672.614,-1673.372,-1674.528,-1662.999,-1660.774
-5,-2.5,3,-1573.835,-1578.951,-1586.547,-1592.744,-1601.789,-1609.376,-1621.591,-1633.84,-1644.655,-1652.756,-1659.21,-1669.142,-1673.263,-1679.934,-1676.75,-1672.532,-1669.378,-1669.234,-1669.178,-1658.672,-1655.624
-5,-2.5,3.5,-1575.258,-1582.093,-1590.63,-1597.554,-1606.231,-1613.368,-1623.99,-1634.477,-1643.727,-1650.714,-1656.341,-1664.73,-1668.39,-1674.065,-1671.691,-1668.411,-1665.949,-1665.872,-1665.833,-1657.328,-1654.874
-5,-2.5,4,-1580.777,-1588.991,-1598.354,-1605.754,-1613.796,-1619.981,-1628.52,-1636.655,-1643.642,-1648.749,-1652.797,-1659.165,-1661.871,-1666.384,-1664.596,-1662.28,-1660.832,-1661.506,-1662.385,-1656.571,-1655.759
-5,-2.5,4.5,-1589.699,-1598.723,-1608.58,-1616.09,-1623.163,-1627.912,-1633.915,-1639.174,-1643.288,-1645.838,-1647.635,-1651.522,-1652.782,-1655.891,-1654.361,-1652.861,-1652.508,-1654.28,-1656.577,-1653.755,-1655.162
-5,-2.5,5,-1600.816,-1609.746,-1619.497,-1626.605,-1632.295,-1635.124,-1638.172,-1640.087,-1640.796,-1640.185,-1639.111,-1640.032,-1639.296,-1640.607,-1638.809,-1637.682,-1638.112,-1640.831,-1644.461,-1644.331,-1647.836
-5,-2,-5,-1857.618,-1645.909,-1564.569,-1473.403,-1487.355,-1489.827,-1374.506,-1313.036,-1112.077,-1332.132,-1417.491,-1514.767,-1505.422,-1516.189,-1621.272,-1668.34,-1824.779,-1686.346,-1698.111,-1659.315,-1753.914
-5,-2,-4.5,-1954.806,-1744.691,-1664.39,-1574.161,-1588.776,-1591.791,-1478.117,-1418.65,-1222.021,-1441.233,-1526.01,-1624.04,-1615.72,-1633.199,-1720.946,-1749.335,-1866.536,-1772.651,-1812.847,-1775.555,-1865.377
-5,-2,-4,-1965.822,-1756.855,-1677.252,-1587.802,-1603.037,-1606.663,-1496.09,-1440.848,-1253.762,-1472.219,-1557.733,-1659.632,-1657.618,-1691.347,-1759.972,-1775.278,-1861.768,-1832.03,-1905.989,-1879.109,-1969.876
-5,-2,-3.5,-2193.714,-1987.659,-1910.015,-1822.225,-1838.257,-1841.802,-1735.028,-1684.116,-1509.759,-1716.173,-1789.03,-1878.022,-1863.058,-1890.663,-1906.98,-1884.955,-1924.181,-1928.792,-2007.124,-1976.616,-2057.101
-5,-2,-3,-2116.026,-1911.009,-1833.795,-1746.854,-1762.927,-1765.795,-1667.274,-1626.399,-1478.919,-1666.084,-1723.875,-1800.342,-1779.802,-1809.586,-1790.945,-1755.51,-1774.669,-1807.767,-1888.518,-1859.633,-1931.451
-5,-2,-2.5,-2104.267,-1901.821,-1826.023,-1741.308,-1757.469,-1758.921,-1675.311,-1649.879,-1542.299,-1692.582,-1727.142,-1786.097,-1762.316,-1793.016,-1755.688,-1718.97,-1730.746,-1779.047,-1858.763,-1834.976,-1901.409
-5,-2,-2,-2160.742,-1961.544,-1885.371,-1800.391,-1809.207,-1798.658,-1726.432,-1705.326,-1626.627,-1709.653,-1705.06,-1734.089,-1699.35,-1719.331,-1667.92,-1627.057,-1629.037,-1675.153,-1743.947,-1719.164,-1774.547
-5,-2,-1.5,-2245.93,-2050.444,-1969.872,-1880.843,-1873.122,-1843.135,-1783.689,-1764.347,-1710.505,-1738.985,-1715.213,-1731.939,-1700.928,-1719.963,-1671.638,-1636.636,-1638.217,-1683.28,-1745.774,-1725.564,-1775.67
-5,-2,-1,-2239.193,-2051.678,-1965.938,-1875.7,-1852.602,-1811.602,-1772.348,-1760.181,-1728.458,-1729.163,-1702.524,-1715.8,-1691.681,-1710.34,-1668.557,-1639.367,-1640.759,-1681.529,-1736.296,-1719.182,-1763.073
-5,-2,-0.5,-2018.785,-1871.238,-1808.857,-1747.915,-1737.707,-1713.425,-1705.079,-1708.995,-1698.2,-1692.635,-1671.546,-1684.897,-1667.236,-1684.597,-1649.026,-1623.913,-1623.855,-1657.816,-1703.137,-1686.681,-1722.529
-5,-2,0,-1840.497,-1746.409,-1711.335,-1676.478,-1674.798,-1660.785,-1666.043,-1675.076,-1672.575,-1664.448,-1646.937,-1658.313,-1643.937,-1658.059,-1626.832,-1603.882,-1601.238,-1627.21,-1662.382,-1644.934,-1671.829
-5,-2,0.5,-1662.765,-1626.994,-1623.55,-1614.742,-1624.367,-1621.462,-1635.381,-1648.386,-1651.502,-1645.161,-1632.129,-1642.565,-1631.328,-1642.928,-1616.004,-1595.274,-1590.726,-1609.741,-1636.072,-1617.888,-1636.902
-5,-2,1,-1605.721,-1598.652,-1607.513,-1609.019,-1621.596,-1623.517,-1640.089,-1654.721,-1661.514,-1658.813,-1651.19,-1662.681,-1656.142,-1667.947,-1647.443,-1631.548,-1628.543,-1644.826,-1667.001,-1651.933,-1667.984
-5,-2,1.5,-1560.241,-1569.662,-1586.365,-1594.898,-1609.839,-1615.395,-1632.815,-1647.911,-1656.535,-1656.501,-1652.457,-1663.705,-1659.82,-1670.435,-1653.983,-1640.722,-1637.493,-1649.77,-1666.621,-1652.384,-1663.89
-5,-2,2,-1534.043,-1553.503,-1576.119,-1590.474,-1608.135,-1617.329,-1635.717,-1651.701,-1662.261,-1665.309,-1664.991,-1676.869,-1676.112,-1686.792,-1674.981,-1665.384,-1663.615,-1674.297,-1688.569,-1677.129,-1686.968
-5,-2,2.5,-1512.85,-1537.269,-1563.074,-1580.894,-1599.789,-1610.823,-1628.614,-1643.914,-1654.516,-1658.639,-1659.809,-1670.592,-1670.792,-1679.93,-1670.361,-1662.178,-1659.991,-1667.667,-1678.047,-1667.154,-1673.645
-5,-2,3,-1499.394,-1526.884,-1555.141,-1575.77,-1595.684,-1608.049,-1624.981,-1639.281,-1649.399,-1653.948,-1655.894,-1665.42,-1666.161,-1673.941,-1666.273,-1659.481,-1657.348,-1663.07,-1670.862,-1661.175,-1665.663
-5,-2,3.5,-1492.215,-1521.74,-1552.086,-1575.179,-1596.039,-1609.396,-1625.346,-1638.434,-1647.689,-1652.138,-1654.314,-1662.512,-1663.536,-1670.217,-1664.322,-1659.097,-1657.634,-1662.548,-1669.16,-1661.563,-1665.559
-5,-2,4,-1489.896,-1520.47,-1552.418,-1577.562,-1599.181,-1613.147,-1627.916,-1639.506,-1647.461,-1651.231,-1653.036,-1659.691,-1660.621,-1666.247,-1661.845,-1658.144,-1657.66,-1662.517,-1668.916,-1663.915,-1668.456
-5,-2,4.5,-1492.093,-1522.372,-1555.031,-1581.512,-1603.455,-1617.507,-1630.768,-1640.472,-1646.63,-1649.091,-1649.869,-1654.625,-1654.95,-1659.331,-1655.929,-1653.424,-1653.857,-1658.929,-1665.536,-1663.134,-1668.635
-5,-2,5,-1498.04,-1526.168,-1558.086,-1584.739,-1606.203,-1619.566,-1630.766,-1638.011,-1641.714,-1642.085,-1641.009,-1643.246,-1642.168,-1644.719,-1641.409,-1639.263,-1639.922,-1644.726,-1651.106,-1650.444,-1656.322
-5,-1.5,-5,-1823.166,-1621.361,-1544.104,-1456.652,-1471.666,-1475.429,-1363.762,-1305.126,-1109.255,-1327.702,-1412.621,-1511.823,-1503.578,-1521.847,-1612.625,-1642.465,-1768.55,-1668.253,-1713.283,-1668.247,-1767.31
-5,-1.5,-4.5,-1913.954,-1715.088,-1639.785,-1554.067,-1570.365,-1575.156,-1466.367,-1411.204,-1222.211,-1439.559,-1523.302,-1624.432,-1616.784,-1645.226,-1708.691,-1712.342,-1795.822,-1747.82,-1820.544,-1772.175,-1866.114
-5,-1.5,-4,-1922.291,-1725.449,-1651.395,-1566.981,-1584.43,-1590.292,-1486.638,-1438.523,-1264.091,-1481.146,-1566.058,-1675.098,-1675.608,-1727.035,-1764.716,-1754.487,-1814.824,-1829.984,-1931.855,-1889.988,-1984.933
-5,-1.5,-3.5,-2136.924,-1945.45,-1875.274,-1794.14,-1813.884,-1820.63,-1724.09,-1684.318,-1529.003,-1731.615,-1800.391,-1897.409,-1882.017,-1929.049,-1910.665,-1866.845,-1892.871,-1937.478,-2042.997,-1998.635,-2087.047
-5,-1.5,-3,-2060.619,-1870.576,-1800.983,-1720.702,-1740.759,-1746.378,-1661.721,-1636.287,-1513.898,-1690.889,-1737.614,-1820.943,-1794.378,-1841.001,-1786.641,-1730.002,-1741.271,-1804.286,-1908.9,-1864.73,-1945.929
-5,-1.5,-2.5,-2046.853,-1860.65,-1793.498,-1716.132,-1737.567,-1741.832,-1677.998,-1673.477,-1594.866,-1728.758,-1747.65,-1815.224,-1783.214,-1829.991,-1760.364,-1703.787,-1710.87,-1783.038,-1885.233,-1845.452,-1922.293
-5,-1.5,-2,-2093.496,-1912.446,-1845.948,-1767.887,-1781.665,-1770.833,-1720.344,-1718.981,-1662.146,-1723.002,-1699.112,-1737.1,-1691.856,-1726.186,-1645.03,-1584.884,-1583.526,-1650.368,-1741.277,-1700.801,-1767.847
-5,-1.5,-1.5,-2159.107,-1986.641,-1919.554,-1839.462,-1840.009,-1811.043,-1777.674,-1779.562,-1742.872,-1754.289,-1714.406,-1742.35,-1701.273,-1734.003,-1658.691,-1605.537,-1604.655,-1668.838,-1753.209,-1718.046,-1780.57
-5,-1.5,-1,-2125.902,-1970.525,-1905.742,-1829.075,-1819.984,-1783.134,-1770.715,-1778.561,-1758.65,-1746.612,-1705.504,-1729.372,-1695.072,-1725.907,-1659.322,-1613.162,-1612.613,-1671.422,-1747.757,-1717.065,-1774.096
-5,-1.5,-0.5,-1899.556,-1791.077,-1754.742,-1708.812,-1714.163,-1693.27,-1706.72,-1725.862,-1721.208,-1704.079,-1668.535,-1690.06,-1661.72,-1689.048,-1630.434,-1589.372,-1587.45,-1638.14,-1704.18,-1675.666,-1724.972
-5,-1.5,0,-1716.722,-1662.458,-1655.277,-1635.588,-1649.522,-1638.248,-1660.711,-1681.169,-1681.364,-1662.255,-1630.501,-1647.539,-1622.234,-1644.004,-1591.394,-1553.439,-1548.703,-1589.709,-1644.118,-1615.985,-1656.047
-5,-1.5,0.5,-1551.3,-1546.176,-1567.733,-1573.158,-1597.635,-1597.275,-1624.851,-1646.323,-1649.916,-1632.899,-1606.001,-1619.781,-1597.622,-1614.725,-1568.176,-1533.526,-1526.698,-1558.984,-1602.818,-1575.336,-1606.887
-5,-1.5,1,-1489.755,-1512.192,-1549.495,-1569.88,-1600.44,-1608.06,-1637.927,-1660.633,-1668.069,-1656.504,-1637.01,-1651.278,-1635.457,-1652.318,-1615.457,-1588.302,-1584.408,-1613.733,-1653.069,-1631.575,-1660.797
-5,-1.5,1.5,-1437.036,-1473.885,-1520.507,-1551.115,-1585.979,-1599.494,-1629.509,-1651.871,-1660.853,-1652.928,-1638.209,-1651.093,-1638.774,-1653.329,-1622.793,-1599.981,-1596.348,-1620.546,-1653.232,-1634.419,-1658.678
-5,-1.5,2,-1403.093,-1449.331,-1504.002,-1544.422,-1584.966,-1605.374,-1637.008,-1660.665,-1672.389,-1669.326,-1660.324,-1673.757,-1666.241,-1680.772,-1657.823,-1641.096,-1640.204,-1662.563,-1692.186,-1678.71,-1701.643
-5,-1.5,2.5,-1371.695,-1420.881,-1479.002,-1525.205,-1568.817,-1593.373,-1624.604,-1647.543,-1659.576,-1658.612,-1652.252,-1663.871,-1658.018,-1670.036,-1650.951,-1636.728,-1635.381,-1653.197,-1677.037,-1664.931,-1683.224
-5,-1.5,3,-1348.845,-1398.705,-1458.996,-1509.974,-1556.572,-1584.989,-1616.171,-1638.681,-1651.005,-1651.82,-1647.657,-1657.781,-1653.383,-1663.425,-1647.81,-1636.014,-1634.683,-1649.094,-1668.496,-1658.13,-1672.999
-5,-1.5,3.5,-1334.002,-1383,-1444.504,-1499.514,-1549.127,-1581.312,-1612.937,-1635.44,-1648.231,-1650.711,-1648.554,-1657.672,-1654.785,-1663.581,-1651.378,-1642.258,-1641.709,-1654.123,-1670.732,-1662.905,-1675.973
-5,-1.5,4,-1326.259,-1372.775,-1434.165,-1492.085,-1544.307,-1579.858,-1612.087,-1634.706,-1647.891,-1651.701,-1651.143,-1659.415,-1657.816,-1665.706,-1656.559,-1650,-1650.543,-1661.824,-1676.707,-1671.705,-1683.99
-5,-1.5,4.5,-1325.485,-1367.64,-1427.063,-1486.186,-1540,-1578.043,-1610.575,-1633.038,-1646.214,-1650.73,-1651.081,-1658.272,-1657.38,-1664.226,-1657.364,-1652.758,-1654.111,-1664.409,-1677.851,-1675.229,-1686.886
-5,-1.5,5,-1331.186,-1366.671,-1421.527,-1479.266,-1532.721,-1571.582,-1603.359,-1624.722,-1636.883,-1640.921,-1640.923,-1646.114,-1644.661,-1649.502,-1643.351,-1639.173,-1639.991,-1648.235,-1659.181,-1657.145,-1666.788
-5,-1,-5,-1879.898,-1698.562,-1631.194,-1552.709,-1571.363,-1578.71,-1474.568,-1421.107,-1233.583,-1445.883,-1524.498,-1618.559,-1598.744,-1610.617,-1651.213,-1624.054,-1677.708,-1593.577,-1641.332,-1560.158,-1640.357
-5,-1,-4.5,-1958.119,-1781.851,-1717.912,-1642.393,-1663.16,-1671.893,-1572.002,-1523.286,-1344.913,-1552.12,-1623.27,-1714.196,-1685.185,-1701.891,-1695.137,-1632.969,-1650.081,-1625.552,-1705.028,-1628.307,-1712.491
-5,-1,-4,-1960.412,-1787.435,-1725.472,-1651.785,-1674.024,-1683.562,-1590.699,-1551.301,-1391.799,-1593.328,-1658.067,-1753.369,-1724.832,-1763.553,-1723.692,-1653.283,-1664.847,-1702.164,-1811.429,-1745.37,-1835.404
-5,-1,-3.5,-2150.244,-1986.123,-1930.685,-1862.183,-1888.05,-1898.106,-1814.921,-1785.906,-1648.572,-1823.187,-1857.367,-1933.903,-1881.684,-1917.399,-1829.419,-1740.997,-1739.652,-1805.956,-1923.399,-1859.998,-1948.912
-5,-1,-3,-2073.926,-1911.146,-1855.482,-1786.052,-1810.075,-1814.203,-1743.004,-1727.154,-1620.716,-1751.837,-1749.347,-1809.644,-1744.694,-1784.169,-1672.429,-1581.326,-1576.442,-1657.729,-1776.192,-1714.528,-1799.508
-5,-1,-2.5,-2052.248,-1893.938,-1840.362,-1771.783,-1794.974,-1791.939,-1742.884,-1747.129,-1679.848,-1758.611,-1726.54,-1779.17,-1715.089,-1761.673,-1645.564,-1560.29,-1556.808,-1645.127,-1762.436,-1704.866,-1787.13
-5,-1,-2,-2073.493,-1920.803,-1866.098,-1791.368,-1800.944,-1772.411,-1733.409,-1735.584,-1680.316,-1688.405,-1620.153,-1653.275,-1582.511,-1622.314,-1501.776,-1416.413,-1408.013,-1491.282,-1599.572,-1541.78,-1616.575
-5,-1,-1.5,-2090.625,-1950.642,-1897.61,-1820.167,-1818.646,-1773.157,-1757.277,-1768.229,-1733.449,-1707.096,-1633.47,-1664.468,-1602.052,-1642.896,-1531.298,-1453.866,-1446.883,-1527.24,-1629.915,-1576.855,-1648.028
-5,-1,-1,-1993.105,-1878.976,-1836.588,-1768.861,-1767.478,-1722.631,-1733.532,-1755.512,-1738.201,-1699.324,-1630.465,-1660.312,-1606.445,-1646.003,-1544.855,-1474.96,-1468.729,-1543.714,-1639.174,-1590.587,-1657.249
-5,-1,-0.5,-1736.514,-1670.939,-1661.712,-1629.038,-1648.703,-1625.029,-1661.51,-1694.917,-1691.436,-1652.423,-1591.553,-1618.827,-1571.483,-1606.845,-1514.998,-1450.734,-1443.289,-1510.007,-1595.684,-1549.846,-1609.783
-5,-1,0,-1534.452,-1515.394,-1536.207,-1533.522,-1566.823,-1557.423,-1601.97,-1636.138,-1636.719,-1598.548,-1543.12,-1564.658,-1520.762,-1549.26,-1464.825,-1404.301,-1393.946,-1450.329,-1524.239,-1479.59,-1530.905
-5,-1,0.5,-1376.448,-1390.583,-1435.193,-1458.663,-1505.009,-1510.144,-1558.591,-1592.792,-1596.215,-1561.928,-1512.734,-1529.314,-1489.005,-1511.198,-1434.461,-1378.059,-1365.393,-1411.912,-1474.443,-1431.352,-1474.239
-5,-1,1,-1307.537,-1343.186,-1405.751,-1451.635,-1511.49,-1532.613,-1586.165,-1623.722,-1633.238,-1608.085,-1569.674,-1586.815,-1555.146,-1577.007,-1513.419,-1467.053,-1458.52,-1501.927,-1559.878,-1524.924,-1566.121
-5,-1,1.5,-1249.601,-1293.186,-1363.406,-1422.716,-1490.702,-1523.103,-1578.11,-1616.176,-1628.461,-1609.442,-1578.242,-1593.257,-1566.643,-1585.326,-1530.927,-1490.91,-1483.242,-1520.591,-1570.953,-1540.519,-1576.739
-5,-1,2,-1211.495,-1260.073,-1337.193,-1409.904,-1488.467,-1534.554,-1594.488,-1636.526,-1654.385,-1644.006,-1622.213,-1638.389,-1619.344,-1638.35,-1595.553,-1564.794,-1561.574,-1597.095,-1644.25,-1622.038,-1657.65
-5,-1,2.5,-1176.536,-1222.795,-1299.195,-1377.241,-1460.22,-1514.301,-1575.313,-1617.844,-1637.513,-1631.622,-1614.824,-1628.697,-1612.77,-1628.376,-1591.999,-1565.486,-1562.082,-1591.567,-1631.195,-1611.753,-1641.853
-5,-1,3,-1151.944,-1194.142,-1268.099,-1349.411,-1436.093,-1497.576,-1560.512,-1604.444,-1626.452,-1625.084,-1613.139,-1625.548,-1612.772,-1625.868,-1595.52,-1573.189,-1570.102,-1594.695,-1628.03,-1611.528,-1637.079
-5,-1,3.5,-1137.464,-1174.639,-1245.037,-1328.082,-1418,-1486.6,-1552.54,-1599.059,-1624.297,-1627.879,-1621.072,-1633.222,-1624.08,-1635.976,-1611.784,-1594.091,-1592.351,-1613.773,-1642.705,-1629.982,-1652.716
-5,-1,4,-1132.286,-1163.388,-1228.746,-1311.441,-1403.274,-1477.909,-1547.11,-1596.698,-1625.483,-1633.951,-1632.104,-1644.63,-1639.098,-1650.507,-1632.071,-1618.884,-1618.872,-1638.147,-1663.855,-1655.049,-1675.974
-5,-1,4.5,-1136.125,-1159.973,-1218.422,-1298.038,-1389.44,-1467.97,-1539.572,-1591.733,-1623.549,-1636.118,-1638.367,-1651.113,-1648.435,-1659.219,-1645.366,-1635.693,-1636.822,-1653.906,-1676.448,-1670.568,-1689.465
-5,-1,5,-1148.439,-1163.523,-1212.539,-1285.304,-1372.365,-1450.905,-1522.197,-1574.727,-1607.534,-1622.038,-1626.195,-1637.567,-1635.589,-1644.058,-1632.09,-1623.279,-1623.128,-1635.953,-1653.214,-1647.028,-1661.211
-5,-0.5,-5,-1814.318,-1663.879,-1611.575,-1547.729,-1572.55,-1586.698,-1497.498,-1455.885,-1287.567,-1494.425,-1570.605,-1669.256,-1649.407,-1677.973,-1681.242,-1627.436,-1655.48,-1641.742,-1734.748,-1659.149,-1752.213
-5,-0.5,-4.5,-1874.19,-1731.301,-1684.43,-1625.512,-1654.203,-1671.13,-1589.939,-1557.541,-1405.454,-1605.462,-1670.957,-1768.213,-1737.133,-1775.366,-1726.817,-1645.264,-1652.234,-1690.434,-1806.045,-1732.035,-1826.612
-5,-0.5,-4,-1869.321,-1731.173,-1687.473,-1631.68,-1663.473,-1682.57,-1614.376,-1599.187,-1477.98,-1671.368,-1728.844,-1836.193,-1806.69,-1870.771,-1791.877,-1707.62,-1715.925,-1797.21,-1930.958,-1862.437,-1959.803
-5,-0.5,-3.5,-2023.835,-1898.809,-1865.741,-1819.029,-1858.775,-1881.353,-1832.076,-1837.219,-1749.397,-1908.534,-1928.572,-2019.001,-1965.298,-2027.228,-1909.585,-1813.506,-1815.006,-1913.859,-2051.787,-1984.472,-2080.928
-5,-0.5,-3,-1952.37,-1829.053,-1796.094,-1748.278,-1787.074,-1802.279,-1772.202,-1796.353,-1741.259,-1844.454,-1820.034,-1893.942,-1824.978,-1887.067,-1750.424,-1651.446,-1650.225,-1756.563,-1893.954,-1827.265,-1920.999
-5,-0.5,-2.5,-1925.677,-1809.05,-1780.751,-1735.564,-1777.451,-1786.255,-1788.21,-1837.374,-1816.227,-1862.871,-1807.962,-1875.367,-1804.827,-1870.574,-1730.727,-1635.324,-1634.837,-1744.395,-1880.4,-1816.27,-1908.205
-5,-0.5,-2,-1920.609,-1812.536,-1785.664,-1734.211,-1763.897,-1743.949,-1757.296,-1800.281,-1778.094,-1757.923,-1669.52,-1719.877,-1642.128,-1701.082,-1558.06,-1462.176,-1457.916,-1562.925,-1692.34,-1628.089,-1715.053
-5,-0.5,-1.5,-1889.738,-1802.306,-1786.653,-1740.808,-1770.829,-1741.827,-1783.102,-1835.573,-1826.842,-1780.662,-1688.964,-1737.65,-1666.122,-1725.074,-1589.463,-1499.529,-1496.2,-1598.483,-1723.702,-1663.018,-1747.591
-5,-0.5,-1,-1747.784,-1692.976,-1698.88,-1673.34,-1715.419,-1694.735,-1761.935,-1823.787,-1827.01,-1773.266,-1686.566,-1733.647,-1668.968,-1726.097,-1599.508,-1515.657,-1512.83,-1610.6,-1730.339,-1673.367,-1754.889
-5,-0.5,-0.5,-1506.817,-1488.7,-1523.046,-1530.713,-1594.512,-1595.21,-1681.877,-1751.252,-1763.876,-1711.822,-1632.577,-1676.06,-1616.739,-1669.254,-1551.072,-1471.99,-1467.961,-1558.613,-1670.493,-1616.132,-1692.744
-5,-0.5,0,-1325.465,-1331.201,-1382.406,-1413.672,-1489.079,-1504.772,-1595.679,-1663.897,-1678.932,-1629.269,-1555.632,-1592.3,-1535.866,-1580.931,-1469.818,-1393.978,-1386.995,-1468.162,-1569.866,-1516.885,-1586.636
-5,-0.5,0.5,-1193.329,-1210.078,-1269.357,-1318.233,-1402.993,-1434.245,-1526.655,-1593.836,-1611.236,-1566.818,-1499.904,-1530.065,-1476.791,-1514.35,-1410.858,-1338.674,-1328.907,-1400.219,-1491.23,-1439.889,-1502.33
